,date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,total_storeConfirm,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
109,2020-05-10,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
110,2020-05-11,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
111,2020-05-12,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
112,2020-05-13,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
113,2020-05-14,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
114,2020-05-15,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
115,2020-05-16,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
116,2020-05-17,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
117,2020-05-18,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
118,2020-05-19,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
119,2020-05-20,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
120,2020-05-21,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
121,2020-05-22,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
122,2020-05-23,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
123,2020-05-24,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
124,2020-05-25,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
125,2020-05-26,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
126,2020-05-27,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
127,2020-05-28,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
128,2020-05-29,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
129,2020-05-30,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
130,2020-05-31,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
131,2020-06-01,937,0,936,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
132,2020-06-02,932,0,931,1,,0,0.0,0,0.0,-5,0,,0,0.0,江西
133,2020-06-03,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
134,2020-06-04,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
135,2020-06-05,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
136,2020-06-06,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
137,2020-06-07,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
138,2020-06-08,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
139,2020-06-09,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
140,2020-06-10,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
141,2020-06-11,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
142,2020-06-12,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
143,2020-06-13,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
144,2020-06-14,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
145,2020-06-15,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
146,2020-06-16,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
147,2020-06-17,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
148,2020-06-18,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
149,2020-06-19,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
150,2020-06-20,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
151,2020-06-21,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
152,2020-06-22,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
153,2020-06-23,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
154,2020-06-24,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
155,2020-06-25,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
156,2020-06-26,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
157,2020-06-27,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
158,2020-06-28,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
159,2020-06-29,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
160,2020-06-30,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
161,2020-07-01,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
162,2020-07-02,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
163,2020-07-03,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
164,2020-07-04,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
165,2020-07-05,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
166,2020-07-06,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
167,2020-07-07,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
168,2020-07-08,932,0,931,1,,0,0.0,0,0.0,0,0,,0,0.0,江西
0,2020-01-21,10,0,0,0,0,0,,10,,0,0,,,,北京
1,2020-01-22,14,0,0,0,0,0,,4,,0,0,,,0.0,北京
2,2020-01-23,26,0,0,0,0,0,,12,,0,0,,,0.0,北京
3,2020-01-24,36,0,0,0,0,0,,10,,0,0,,,0.0,北京
4,2020-01-25,51,0,0,0,0,0,,15,,0,0,,,0.0,北京
5,2020-01-26,67,0,1,0,0,0,,16,,1,0,,,0.0,北京
6,2020-01-27,80,0,1,1,0,0,,13,,0,1,,,0.0,北京
7,2020-01-28,96,0,4,1,0,0,,16,,3,0,,,0.0,北京
8,2020-01-29,112,0,4,1,0,0,,16,,0,0,,,0.0,北京
9,2020-01-30,132,0,5,1,0,0,,20,,1,0,,,0.0,北京
10,2020-01-31,156,0,9,1,0,0,,24,,4,0,,,0.0,北京
11,2020-02-01,183,0,9,1,0,0,,27,,0,0,,,0.0,北京
12,2020-02-02,212,0,12,1,0,0,,29,,3,0,,,0.0,北京
13,2020-02-03,228,141,23,1,0,0,,16,,11,0,,,0.0,北京
14,2020-02-04,253,160,24,1,0,0,,25,,1,0,,,0.0,北京
15,2020-02-05,274,0,31,1,0,0,,21,0.0,7,0,,,0.0,北京
16,2020-02-06,297,157,33,1,0,0,,23,51.0,2,0,,,0.0,北京
17,2020-02-07,315,0,33,2,0,0,,18,0.0,0,1,,,0.0,北京
18,2020-02-08,326,0,37,2,0,0,,11,0.0,4,0,,,0.0,北京
19,2020-02-09,337,0,44,2,0,0,,11,,7,0,,,0.0,北京
20,2020-02-10,342,0,48,3,0,0,,5,,4,1,,,0.0,北京
21,2020-02-11,352,0,56,3,0,0,,10,,8,0,,,0.0,北京
22,2020-02-12,366,0,68,3,0,0,,14,0.0,12,0,,,0.0,北京
23,2020-02-13,372,0,79,3,0,0,,6,,11,0,,,0.0,北京
24,2020-02-14,375,0,97,4,0,0,,3,,18,1,,,0.0,北京
25,2020-02-15,380,0,105,4,0,0,,5,,8,0,,,0.0,北京
26,2020-02-16,381,0,114,4,0,0,,1,,9,0,,,0.0,北京
27,2020-02-17,387,0,122,4,0,0,,6,,8,0,,,0.0,北京
28,2020-02-18,393,0,145,4,0,0,,6,,23,0,,,0.0,北京
29,2020-02-19,395,0,153,4,0,0,,2,,8,0,,,0.0,北京
30,2020-02-20,396,0,169,4,0,0,,1,,16,0,,,0.0,北京
31,2020-02-21,399,0,178,4,0,0,,3,,9,0,,,0.0,北京
32,2020-02-22,399,0,189,4,0,0,,0,,11,0,,,0.0,北京
33,2020-02-23,399,0,198,4,0,0,,0,,9,0,,,0.0,北京
34,2020-02-24,400,0,215,4,0,0,,1,,17,0,,,0.0,北京
35,2020-02-25,400,0,235,4,0,0,,0,,20,0,,,0.0,北京
36,2020-02-26,410,0,248,5,0,0,,10,,13,1,,,0.0,北京
37,2020-02-27,410,0,257,7,0,0,,0,,9,2,,,0.0,北京
38,2020-02-28,411,0,271,8,0,0,,1,,14,1,,,0.0,北京
39,2020-02-29,413,0,276,8,0,0,,2,,5,0,,,0.0,北京
40,2020-03-01,414,0,282,8,0,0,,1,0.0,6,0,,,0.0,北京
41,2020-03-02,414,0,288,8,0,0,,0,,6,0,,,0.0,北京
42,2020-03-03,417,0,294,8,0,0,,3,,6,0,,,0.0,北京
43,2020-03-04,418,0,297,8,0,0,,1,,3,0,,,0.0,北京
44,2020-03-05,422,0,298,8,0,0,,4,,1,0,,,0.0,北京
45,2020-03-06,426,0,303,8,0,0,,4,,5,0,,,0.0,北京
46,2020-03-07,428,0,308,8,0,0,,2,,5,0,,,0.0,北京
47,2020-03-08,428,0,315,8,0,0,,0,,7,0,,,0.0,北京
48,2020-03-09,429,0,320,8,0,0,,1,,5,0,,,0.0,北京
49,2020-03-10,435,0,326,8,0,0,,6,,6,0,,,0.0,北京
50,2020-03-11,435,0,334,8,0,0,,0,,8,0,,,0.0,北京
51,2020-03-12,436,0,342,8,0,0,,1,,8,0,,,0.0,北京
52,2020-03-13,437,0,349,8,0,0,,1,,7,0,,,0.0,北京
53,2020-03-14,442,0,353,8,0,0,,5,,4,0,,,0.0,北京
54,2020-03-15,446,0,358,8,0,0,,4,,5,0,,,0.0,北京
55,2020-03-16,455,0,368,8,0,0,,9,,10,0,,,0.0,北京
56,2020-03-17,458,0,373,8,0,0,,3,,5,0,,,0.0,北京
57,2020-03-18,479,0,379,8,0,0,,21,,6,0,,,0.0,北京
58,2020-03-19,485,0,384,8,0,0,,6,,5,0,,,0.0,北京
59,2020-03-20,499,0,392,8,0,0,,14,,8,0,,,0.0,北京
60,2020-03-21,512,0,398,8,0,0,,13,,6,0,,,0.0,北京
61,2020-03-22,522,0,400,8,0,0,,10,,2,0,,,0.0,北京
62,2020-03-23,554,0,401,8,0,0,,32,,1,0,,,0.0,北京
63,2020-03-24,559,0,401,8,0,0,,5,,0,0,,,0.0,北京
64,2020-03-25,565,0,403,8,0,0,,6,,2,0,,,0.0,北京
65,2020-03-26,569,0,406,8,0,0,,4,,3,0,,,0.0,北京
66,2020-03-27,572,0,409,8,0,0,,3,,3,0,,,0.0,北京
67,2020-03-28,576,0,411,8,0,0,,4,,2,0,,,0.0,北京
68,2020-03-29,577,0,412,8,0,0,,1,,1,0,,,0.0,北京
69,2020-03-30,580,0,416,8,0,0,,3,0.0,4,0,0.0,,0.0,北京
70,2020-03-31,580,0,418,8,0,0,,0,,2,0,,,0.0,北京
71,2020-04-01,582,0,424,8,0,0,,2,,6,0,,,0.0,北京
72,2020-04-02,583,0,434,8,0,0,,1,,10,0,,,0.0,北京
73,2020-04-03,585,0,438,8,0,0,,2,,4,0,,,0.0,北京
74,2020-04-04,586,0,441,8,0,0,,1,,3,0,,,0.0,北京
75,2020-04-05,587,0,443,8,0,0,,1,,2,0,,,0.0,北京
76,2020-04-06,587,0,448,8,0,0,,0,,5,0,,,0.0,北京
77,2020-04-07,588,0,455,8,0,0,,1,,7,0,,,0.0,北京
78,2020-04-08,588,0,464,8,0,0,,0,,9,0,,,0.0,北京
79,2020-04-09,588,0,469,8,0,0,,0,,5,0,,,0.0,北京
80,2020-04-10,589,0,474,8,0,0,,1,,5,0,,,0.0,北京
81,2020-04-11,589,0,479,8,0,0,,0,,5,0,,,0.0,北京
82,2020-04-12,589,0,484,8,0,0,,0,,5,0,,,0.0,北京
83,2020-04-13,589,0,491,8,0,0,,0,,7,0,,,0.0,北京
84,2020-04-14,590,0,495,8,0,0,,1,,4,0,,,0.0,北京
85,2020-04-15,593,0,503,8,0,0,,3,,8,0,,,0.0,北京
86,2020-04-16,593,0,509,8,0,0,,0,,6,0,,,0.0,北京
87,2020-04-17,593,0,509,8,0,0,,0,0.0,0,0,0.0,,0.0,北京
88,2020-04-18,593,0,510,8,0,0,,0,,1,0,,,0.0,北京
89,2020-04-19,593,0,514,8,0,0,,0,,4,0,,,0.0,北京
90,2020-04-20,593,0,516,8,0,0,,0,,2,0,,,0.0,北京
91,2020-04-21,593,0,518,8,0,0,,0,,2,0,,,0.0,北京
92,2020-04-22,593,0,522,8,0,0,,0,,4,0,,,0.0,北京
93,2020-04-23,593,0,524,8,0,0,,0,,2,0,,,0.0,北京
94,2020-04-24,593,0,525,8,0,0,,0,,1,0,,,0.0,北京
95,2020-04-25,593,0,525,8,0,0,,0,,0,0,,,0.0,北京
96,2020-04-26,593,0,525,9,0,0,,0,,0,1,,,0.0,北京
97,2020-04-27,593,0,536,9,0,0,,0,,11,0,,,0.0,北京
98,2020-04-28,593,0,538,9,0,0,,0,,2,0,,,0.0,北京
99,2020-04-29,593,0,542,9,0,0,,0,,4,0,,,0.0,北京
100,2020-04-30,593,0,547,9,0,0,,0,,5,0,,,0.0,北京
101,2020-05-01,593,0,547,9,0,0,,0,,0,0,,,0.0,北京
102,2020-05-02,593,0,551,9,0,0,,0,,4,0,,,0.0,北京
103,2020-05-03,593,0,553,9,0,0,,0,,2,0,,,0.0,北京
104,2020-05-04,593,0,554,9,0,0,,0,,1,0,,,0.0,北京
105,2020-05-05,593,0,555,9,0,0,,0,,1,0,,,0.0,北京
106,2020-05-06,593,0,557,9,0,0,,0,,2,0,,,0.0,北京
107,2020-05-07,593,0,560,9,0,0,,0,,3,0,,,0.0,北京
108,2020-05-08,593,0,563,9,0,0,,0,,3,0,,,0.0,北京
109,2020-05-09,593,0,565,9,0,0,,0,,2,0,,,0.0,北京
110,2020-05-10,593,0,568,9,0,0,,0,,3,0,,,0.0,北京
111,2020-05-11,593,0,571,9,0,0,,0,,3,0,,,0.0,北京
112,2020-05-12,593,0,573,9,0,0,,0,,2,0,,,0.0,北京
113,2020-05-13,593,0,574,9,0,0,,0,,1,0,,,0.0,北京
114,2020-05-14,593,0,574,9,0,0,,0,,0,0,,,0.0,北京
115,2020-05-15,593,0,576,9,0,0,,0,,2,0,,,0.0,北京
116,2020-05-16,593,0,577,9,0,0,,0,,1,0,,,0.0,北京
117,2020-05-17,593,0,578,9,0,0,,0,,1,0,,,0.0,北京
118,2020-05-18,593,0,578,9,0,0,,0,,0,0,,,0.0,北京
119,2020-05-19,593,0,578,9,0,0,,0,,0,0,,,0.0,北京
120,2020-05-20,593,0,579,9,0,0,,0,,1,0,,,0.0,北京
121,2020-05-21,593,0,579,9,0,0,,0,,0,0,,,0.0,北京
122,2020-05-22,593,0,579,9,0,0,,0,,0,0,,,0.0,北京
123,2020-05-23,593,0,581,9,0,0,,0,,2,0,,,0.0,北京
124,2020-05-24,593,0,581,9,0,0,,0,,0,0,,,0.0,北京
125,2020-05-25,593,0,581,9,0,0,,0,,0,0,,,0.0,北京
126,2020-05-26,593,0,581,9,0,0,,0,,0,0,,,0.0,北京
127,2020-05-27,593,0,581,9,0,0,,0,,0,0,,,0.0,北京
128,2020-05-28,593,0,581,9,0,0,,0,,0,0,,,0.0,北京
129,2020-05-29,593,0,581,9,0,0,,0,,0,0,,,0.0,北京
130,2020-05-30,593,0,581,9,0,0,,0,,0,0,,,0.0,北京
131,2020-05-31,593,0,581,9,0,0,,0,,0,0,,,0.0,北京
132,2020-06-01,594,0,582,9,0,0,,1,,1,0,,,0.0,北京
133,2020-06-02,594,0,582,9,0,0,,0,,0,0,,,0.0,北京
134,2020-06-03,594,0,583,9,0,0,,0,,1,0,,,0.0,北京
135,2020-06-04,594,0,583,9,0,0,,0,,0,0,,,0.0,北京
136,2020-06-05,594,0,583,9,0,0,,0,,0,0,,,0.0,北京
137,2020-06-06,594,0,583,9,0,0,,0,,0,0,,,0.0,北京
138,2020-06-07,594,0,583,9,0,0,,0,,0,0,,,0.0,北京
139,2020-06-08,594,0,584,9,0,0,,0,,1,0,,,0.0,北京
140,2020-06-09,594,0,584,9,0,0,,0,,0,0,,,0.0,北京
141,2020-06-10,594,0,584,9,0,0,,0,,0,0,,,0.0,北京
142,2020-06-11,595,0,584,9,0,0,,1,,0,0,,,0.0,北京
143,2020-06-12,601,0,584,9,0,0,,6,,0,0,,,0.0,北京
144,2020-06-13,637,0,584,9,0,0,,36,,0,0,,,0.0,北京
145,2020-06-14,673,0,584,9,0,0,,36,,0,0,,,0.0,北京
146,2020-06-15,700,0,584,9,0,0,,27,,0,0,,,0.0,北京
147,2020-06-16,731,0,584,9,0,0,,31,,0,0,,,0.0,北京
148,2020-06-17,752,0,584,9,0,0,,21,,0,0,,,0.0,北京
149,2020-06-18,777,0,584,9,0,0,,25,,0,0,,,0.0,北京
150,2020-06-19,799,0,584,9,0,0,,22,,0,0,,,0.0,北京
151,2020-06-20,821,0,584,9,0,0,,22,0.0,0,0,0.0,,0.0,北京
152,2020-06-21,821,0,584,9,0,0,,0,0.0,0,0,0.0,,0.0,北京
153,2020-06-22,830,0,584,9,0,0,,9,,0,0,,,0.0,北京
154,2020-06-23,843,0,584,9,0,0,,13,,0,0,,,0.0,北京
155,2020-06-24,850,0,584,9,0,0,,7,,0,0,,,0.0,北京
156,2020-06-25,863,0,584,9,0,0,,13,,0,0,,,0.0,北京
157,2020-06-26,874,0,585,9,0,0,,11,,1,0,,,0.0,北京
158,2020-06-27,891,0,585,9,0,0,,17,,0,0,,,0.0,北京
159,2020-06-28,905,0,585,9,0,0,,14,,0,0,,,0.0,北京
160,2020-06-29,912,0,585,9,0,0,,7,,0,0,,,0.0,北京
161,2020-06-30,922,0,587,9,0,0,,10,,2,0,,,0.0,北京
162,2020-07-01,923,0,589,9,0,0,,1,0.0,2,0,0.0,,0.0,北京
163,2020-07-02,925,0,592,9,0,0,,2,0.0,3,0,0.0,,0.0,北京
164,2020-07-03,926,0,594,9,0,0,,1,0.0,2,0,0.0,,0.0,北京
165,2020-07-04,928,0,595,9,0,0,,2,0.0,1,0,0.0,,0.0,北京
166,2020-07-05,929,0,596,9,0,0,,1,0.0,1,0,0.0,,0.0,北京
167,2020-07-06,929,0,600,9,0,0,,0,,4,0,,,0.0,北京
168,2020-07-07,929,0,613,9,0,0,,0,,13,0,,,0.0,北京
169,2020-07-08,929,0,645,9,0,0,,0,,32,0,,,0.0,北京
0,2020-01-28,121,0,0,0,,0,121.0,0,0.0,0,0,,0,0.0,山东
1,2020-01-29,145,0,1,0,,0,144.0,24,0.0,1,0,,0,0.0,山东
2,2020-01-30,178,0,2,0,,0,176.0,33,0.0,1,0,,0,0.0,山东
3,2020-01-31,202,0,2,0,,0,200.0,24,0.0,0,0,,0,0.0,山东
4,2020-02-01,225,0,5,0,,0,220.0,23,0.0,3,0,,0,0.0,山东
5,2020-02-02,246,0,6,0,,0,240.0,21,0.0,1,0,,0,0.0,山东
6,2020-02-03,270,0,7,0,,0,263.0,11,0.0,1,0,,0,0.0,山东
7,2020-02-04,298,0,13,0,,0,285.0,28,0.0,6,0,,0,0.0,山东
8,2020-02-05,343,0,18,0,,0,325.0,45,0.0,5,0,,0,0.0,山东
9,2020-02-06,347,0,30,0,,0,317.0,40,0.0,12,0,,0,0.0,山东
10,2020-02-07,386,0,37,0,,0,349.0,39,0.0,7,0,,0,0.0,山东
11,2020-02-08,416,0,42,0,,0,374.0,30,0.0,5,0,,0,0.0,山东
12,2020-02-09,444,0,61,1,,0,382.0,28,0.0,19,1,,0,0.0,山东
13,2020-02-10,486,0,71,1,,0,414.0,27,0.0,10,0,,0,0.0,山东
14,2020-02-11,436,0,85,1,,0,350.0,19,0.0,14,0,,0,0.0,山东
15,2020-02-12,506,0,98,2,,0,406.0,9,0.0,13,1,,0,0.0,山东
16,2020-02-13,519,0,111,2,,0,406.0,13,0.0,13,0,,0,0.0,山东
17,2020-02-14,530,0,139,2,,0,389.0,11,0.0,28,0,,0,0.0,山东
18,2020-02-15,537,0,164,2,,0,371.0,7,0.0,25,0,,0,0.0,山东
19,2020-02-16,541,0,175,2,,0,364.0,4,0.0,11,0,,0,0.0,山东
20,2020-02-17,543,0,193,2,,0,348.0,2,0.0,18,0,,0,0.0,山东
21,2020-02-18,544,0,215,3,,0,326.0,1,0.0,22,1,,0,0.0,山东
22,2020-02-19,546,0,250,4,,0,292.0,2,0.0,35,1,,0,0.0,山东
23,2020-02-20,748,0,270,4,,0,474.0,202,0.0,20,0,,0,0.0,山东
24,2020-02-21,750,0,293,4,,0,453.0,2,0.0,23,0,,0,0.0,山东
25,2020-02-22,754,0,311,4,,0,439.0,4,0.0,18,0,,0,0.0,山东
26,2020-02-23,755,0,325,4,,0,426.0,1,0.0,14,0,,0,0.0,山东
27,2020-02-24,755,0,343,6,,0,406.0,1,0.0,18,2,,0,0.0,山东
28,2020-02-25,756,0,357,6,,0,393.0,1,0.0,14,0,,0,0.0,山东
29,2020-02-26,756,0,381,6,,0,369.0,0,0.0,24,0,,0,0.0,山东
30,2020-02-27,756,0,390,6,,0,360.0,0,0.0,9,0,,0,0.0,山东
31,2020-02-28,756,0,411,6,,0,339.0,0,0.0,21,0,,0,0.0,山东
32,2020-02-29,756,0,431,6,,0,319.0,0,0.0,20,0,,0,0.0,山东
33,2020-03-01,758,0,455,6,,0,297.0,2,0.0,24,0,,0,0.0,山东
34,2020-03-02,758,0,497,6,,0,255.0,0,0.0,42,0,,0,0.0,山东
35,2020-03-03,758,0,511,6,,0,241.0,0,0.0,14,0,,0,0.0,山东
36,2020-03-04,758,0,576,6,,0,176.0,0,0.0,65,0,,0,0.0,山东
37,2020-03-05,758,0,577,6,,0,175.0,0,0.0,1,0,,0,0.0,山东
38,2020-03-06,758,0,625,6,,0,127.0,0,0.0,48,0,,0,0.0,山东
39,2020-03-07,758,0,638,6,,0,114.0,0,0.0,13,0,,0,0.0,山东
40,2020-03-08,758,0,699,6,,0,53.0,0,0.0,61,0,,0,0.0,山东
41,2020-03-09,758,0,719,6,,0,33.0,0,0.0,20,0,,0,0.0,山东
42,2020-03-10,759,0,721,6,,0,32.0,1,0.0,2,0,,0,0.0,山东
43,2020-03-11,760,0,733,6,,0,21.0,1,0.0,12,0,,0,0.0,山东
44,2020-03-12,760,0,739,7,,0,14.0,0,0.0,6,1,,0,0.0,山东
45,2020-03-13,760,0,741,7,,0,12.0,0,0.0,2,0,,0,0.0,山东
46,2020-03-14,760,0,741,7,,0,12.0,0,0.0,0,0,,0,0.0,山东
47,2020-03-15,760,0,743,7,,0,10.0,0,0.0,2,0,,0,0.0,山东
48,2020-03-16,761,0,746,7,,0,8.0,1,0.0,3,0,,0,0.0,山东
49,2020-03-17,761,0,746,7,,0,8.0,0,0.0,0,0,,0,0.0,山东
50,2020-03-18,761,0,746,7,,0,8.0,0,0.0,0,0,,0,0.0,山东
51,2020-03-19,762,0,747,7,,0,8.0,1,0.0,1,0,,0,0.0,山东
52,2020-03-20,762,0,748,7,,0,7.0,1,0.0,1,0,,0,0.0,山东
53,2020-03-21,764,0,749,7,,0,8.0,2,0.0,1,0,,0,0.0,山东
54,2020-03-22,768,0,752,7,,0,9.0,2,0.0,3,0,,0,0.0,山东
55,2020-03-23,768,0,752,7,,0,9.0,0,0.0,0,0,,0,0.0,山东
56,2020-03-24,769,0,752,7,,0,10.0,1,0.0,0,0,,0,0.0,山东
57,2020-03-25,769,0,752,7,,0,10.0,2,0.0,0,0,,0,0.0,山东
58,2020-03-26,771,0,752,7,,0,12.0,2,0.0,0,0,,0,0.0,山东
59,2020-03-27,772,0,752,7,,0,13.0,0,0.0,0,0,,0,0.0,山东
60,2020-03-28,772,0,752,7,,0,13.0,0,0.0,0,0,,0,0.0,山东
61,2020-03-29,773,0,753,7,,0,13.0,1,0.0,1,0,,0,0.0,山东
62,2020-03-30,774,0,753,7,,0,14.0,1,0.0,0,0,,0,0.0,山东
63,2020-03-31,774,0,753,7,,0,14.0,0,0.0,0,0,,0,0.0,山东
64,2020-04-01,775,0,753,7,,0,15.0,1,0.0,0,0,,0,0.0,山东
65,2020-04-02,778,0,754,7,,0,17.0,3,0.0,1,0,,0,0.0,山东
66,2020-04-03,778,0,755,7,,0,16.0,0,0.0,1,0,,0,0.0,山东
67,2020-04-04,779,0,755,7,,0,17.0,1,0.0,0,0,,0,0.0,山东
68,2020-04-05,780,0,755,7,,0,18.0,1,0.0,0,0,,0,0.0,山东
69,2020-04-06,781,0,755,7,,0,19.0,1,0.0,0,0,,0,0.0,山东
70,2020-04-07,783,0,755,7,,0,21.0,2,0.0,0,0,,0,0.0,山东
71,2020-04-08,783,0,756,7,,0,20.0,0,0.0,1,0,,0,0.0,山东
72,2020-04-09,783,0,756,7,,0,20.0,0,0.0,0,0,,0,0.0,山东
73,2020-04-10,784,0,757,7,,0,20.0,1,0.0,1,0,,0,0.0,山东
74,2020-04-11,784,0,757,7,,0,20.0,0,0.0,0,0,,0,0.0,山东
75,2020-04-12,784,0,758,7,,0,19.0,0,0.0,1,0,,0,0.0,山东
76,2020-04-13,784,0,759,7,,0,18.0,0,0.0,1,0,,0,0.0,山东
77,2020-04-14,784,0,761,7,,0,16.0,0,0.0,2,0,,0,0.0,山东
78,2020-04-15,784,0,761,7,,0,16.0,0,0.0,0,0,,0,0.0,山东
79,2020-04-16,787,0,761,7,,0,19.0,3,0.0,0,0,,0,0.0,山东
80,2020-04-17,787,0,765,7,,0,15.0,0,0.0,4,0,,0,0.0,山东
81,2020-04-18,787,0,765,7,,0,15.0,0,0.0,0,0,,0,0.0,山东
82,2020-04-19,787,0,765,7,,0,15.0,0,0.0,0,0,,0,0.0,山东
83,2020-04-20,787,0,765,7,,0,15.0,0,0.0,0,0,,0,0.0,山东
84,2020-04-21,787,0,766,7,,0,14.0,0,0.0,1,0,,0,0.0,山东
85,2020-04-22,787,0,766,7,,0,14.0,0,0.0,0,0,,0,0.0,山东
86,2020-04-23,787,0,766,7,,0,14.0,0,0.0,0,0,,0,0.0,山东
87,2020-04-24,787,0,767,7,,0,13.0,0,0.0,1,0,,0,0.0,山东
88,2020-04-25,787,0,767,7,,0,13.0,0,0.0,0,0,,0,0.0,山东
89,2020-04-26,787,0,768,7,,0,12.0,0,0.0,1,0,,0,0.0,山东
90,2020-04-27,787,0,768,7,,0,12.0,0,0.0,0,0,,0,0.0,山东
91,2020-04-28,787,0,771,7,,0,9.0,0,0.0,3,0,,0,0.0,山东
92,2020-04-29,787,0,772,7,,0,8.0,0,0.0,1,0,,0,0.0,山东
93,2020-04-30,787,0,772,7,,0,8.0,0,0.0,0,0,,0,0.0,山东
94,2020-05-01,787,0,772,7,,0,8.0,0,0.0,0,0,,0,0.0,山东
95,2020-05-02,787,0,772,7,,0,8.0,0,0.0,0,0,,0,0.0,山东
96,2020-05-03,788,0,773,7,,0,8.0,1,0.0,1,0,,0,0.0,山东
97,2020-05-04,788,0,773,7,,0,8.0,0,0.0,0,0,,0,0.0,山东
98,2020-05-05,788,0,775,7,,0,6.0,0,0.0,2,0,,0,0.0,山东
99,2020-05-06,788,0,775,7,,0,6.0,0,0.0,0,0,,0,0.0,山东
100,2020-05-07,788,0,776,7,,0,5.0,0,0.0,1,0,,0,0.0,山东
101,2020-05-08,788,0,776,7,,0,5.0,0,0.0,0,0,,0,0.0,山东
102,2020-05-09,788,0,776,7,,0,5.0,0,0.0,0,0,,0,0.0,山东
103,2020-05-10,788,0,777,7,,0,4.0,0,0.0,1,0,,0,0.0,山东
104,2020-05-11,788,0,777,7,,0,4.0,0,0.0,0,0,,0,0.0,山东
105,2020-05-12,788,0,777,7,,0,4.0,0,0.0,0,0,,0,0.0,山东
106,2020-05-13,788,0,777,7,,0,4.0,0,0.0,0,0,,0,0.0,山东
