date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,total_storeConfirm,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-01-22,14,0,0,0,0,0,,4,,0,0,,,0.0,北京
2020-01-23,26,0,0,0,0,0,,12,,0,0,,,0.0,北京
2020-01-24,36,0,0,0,0,0,,10,,0,0,,,0.0,北京
2020-01-25,51,0,0,0,0,0,,15,,0,0,,,0.0,北京
2020-01-26,67,0,1,0,0,0,,16,,1,0,,,0.0,北京
2020-01-27,80,0,1,1,0,0,,13,,0,1,,,0.0,北京
2020-01-28,96,0,4,1,0,0,,16,,3,0,,,0.0,北京
2020-01-29,112,0,4,1,0,0,,16,,0,0,,,0.0,北京
2020-01-30,132,0,5,1,0,0,,20,,1,0,,,0.0,北京
2020-01-31,156,0,9,1,0,0,,24,,4,0,,,0.0,北京
2020-02-01,183,0,9,1,0,0,,27,,0,0,,,0.0,北京
2020-02-02,212,0,12,1,0,0,,29,,3,0,,,0.0,北京
2020-02-03,228,141,23,1,0,0,,16,,11,0,,,0.0,北京
2020-02-04,253,160,24,1,0,0,,25,,1,0,,,0.0,北京
2020-02-05,274,0,31,1,0,0,,21,0.0,7,0,,,0.0,北京
2020-02-06,297,157,33,1,0,0,,23,51.0,2,0,,,0.0,北京
2020-02-07,315,0,33,2,0,0,,18,0.0,0,1,,,0.0,北京
2020-02-08,326,0,37,2,0,0,,11,0.0,4,0,,,0.0,北京
2020-02-09,337,0,44,2,0,0,,11,,7,0,,,0.0,北京
2020-02-10,342,0,48,3,0,0,,5,,4,1,,,0.0,北京
2020-02-11,352,0,56,3,0,0,,10,,8,0,,,0.0,北京
2020-02-12,366,0,68,3,0,0,,14,0.0,12,0,,,0.0,北京
2020-02-13,372,0,79,3,0,0,,6,,11,0,,,0.0,北京
2020-02-14,375,0,97,4,0,0,,3,,18,1,,,0.0,北京
2020-02-15,380,0,105,4,0,0,,5,,8,0,,,0.0,北京
2020-02-16,381,0,114,4,0,0,,1,,9,0,,,0.0,北京
2020-02-17,387,0,122,4,0,0,,6,,8,0,,,0.0,北京
2020-02-18,393,0,145,4,0,0,,6,,23,0,,,0.0,北京
2020-02-19,395,0,153,4,0,0,,2,,8,0,,,0.0,北京
2020-02-20,396,0,169,4,0,0,,1,,16,0,,,0.0,北京
2020-02-21,399,0,178,4,0,0,,3,,9,0,,,0.0,北京
2020-02-22,399,0,189,4,0,0,,0,,11,0,,,0.0,北京
2020-02-23,399,0,198,4,0,0,,0,,9,0,,,0.0,北京
2020-02-24,400,0,215,4,0,0,,1,,17,0,,,0.0,北京
2020-02-25,400,0,235,4,0,0,,0,,20,0,,,0.0,北京
2020-02-26,410,0,248,5,0,0,,10,,13,1,,,0.0,北京
2020-02-27,410,0,257,7,0,0,,0,,9,2,,,0.0,北京
2020-02-28,411,0,271,8,0,0,,1,,14,1,,,0.0,北京
2020-02-29,413,0,276,8,0,0,,2,,5,0,,,0.0,北京
2020-03-01,414,0,282,8,0,0,,1,0.0,6,0,,,0.0,北京
2020-03-02,414,0,288,8,0,0,,0,,6,0,,,0.0,北京
2020-03-03,417,0,294,8,0,0,,3,,6,0,,,0.0,北京
2020-03-04,418,0,297,8,0,0,,1,,3,0,,,0.0,北京
2020-03-05,422,0,298,8,0,0,,4,,1,0,,,0.0,北京
2020-03-06,426,0,303,8,0,0,,4,,5,0,,,0.0,北京
2020-03-07,428,0,308,8,0,0,,2,,5,0,,,0.0,北京
2020-03-08,428,0,315,8,0,0,,0,,7,0,,,0.0,北京
2020-03-09,429,0,320,8,0,0,,1,,5,0,,,0.0,北京
2020-03-10,435,0,326,8,0,0,,6,,6,0,,,0.0,北京
2020-03-11,435,0,334,8,0,0,,0,,8,0,,,0.0,北京
2020-03-12,436,0,342,8,0,0,,1,,8,0,,,0.0,北京
2020-03-13,437,0,349,8,0,0,,1,,7,0,,,0.0,北京
2020-03-14,442,0,353,8,0,0,,5,,4,0,,,0.0,北京
2020-03-15,446,0,358,8,0,0,,4,,5,0,,,0.0,北京
2020-03-16,455,0,368,8,0,0,,9,,10,0,,,0.0,北京
2020-03-17,458,0,373,8,0,0,,3,,5,0,,,0.0,北京
2020-03-18,479,0,379,8,0,0,,21,,6,0,,,0.0,北京
2020-03-19,485,0,384,8,0,0,,6,,5,0,,,0.0,北京
2020-03-20,499,0,392,8,0,0,,14,,8,0,,,0.0,北京
2020-03-21,512,0,398,8,0,0,,13,,6,0,,,0.0,北京
2020-03-22,522,0,400,8,0,0,,10,,2,0,,,0.0,北京
2020-03-23,554,0,401,8,0,0,,32,,1,0,,,0.0,北京
2020-03-24,559,0,401,8,0,0,,5,,0,0,,,0.0,北京
2020-03-25,565,0,403,8,0,0,,6,,2,0,,,0.0,北京
2020-03-26,569,0,406,8,0,0,,4,,3,0,,,0.0,北京
2020-03-27,572,0,409,8,0,0,,3,,3,0,,,0.0,北京
2020-03-28,576,0,411,8,0,0,,4,,2,0,,,0.0,北京
2020-03-29,577,0,412,8,0,0,,1,,1,0,,,0.0,北京
2020-03-30,580,0,416,8,0,0,,3,0.0,4,0,0.0,,0.0,北京
2020-03-31,580,0,418,8,0,0,,0,,2,0,,,0.0,北京
2020-04-01,582,0,424,8,0,0,,2,,6,0,,,0.0,北京
2020-04-02,583,0,434,8,0,0,,1,,10,0,,,0.0,北京
2020-04-03,585,0,438,8,0,0,,2,,4,0,,,0.0,北京
2020-04-04,586,0,441,8,0,0,,1,,3,0,,,0.0,北京
2020-04-05,587,0,443,8,0,0,,1,,2,0,,,0.0,北京
2020-04-06,587,0,448,8,0,0,,0,,5,0,,,0.0,北京
2020-04-07,588,0,455,8,0,0,,1,,7,0,,,0.0,北京
2020-04-08,588,0,464,8,0,0,,0,,9,0,,,0.0,北京
2020-04-09,588,0,469,8,0,0,,0,,5,0,,,0.0,北京
2020-04-10,589,0,474,8,0,0,,1,,5,0,,,0.0,北京
2020-04-11,589,0,479,8,0,0,,0,,5,0,,,0.0,北京
2020-04-12,589,0,484,8,0,0,,0,,5,0,,,0.0,北京
2020-04-13,589,0,491,8,0,0,,0,,7,0,,,0.0,北京
2020-04-14,590,0,495,8,0,0,,1,,4,0,,,0.0,北京
2020-04-15,593,0,503,8,0,0,,3,,8,0,,,0.0,北京
2020-04-16,593,0,509,8,0,0,,0,,6,0,,,0.0,北京
2020-04-17,593,0,509,8,0,0,,0,0.0,0,0,0.0,,0.0,北京
2020-04-18,593,0,510,8,0,0,,0,,1,0,,,0.0,北京
2020-04-19,593,0,514,8,0,0,,0,,4,0,,,0.0,北京
2020-04-20,593,0,516,8,0,0,,0,,2,0,,,0.0,北京
2020-04-21,593,0,518,8,0,0,,0,,2,0,,,0.0,北京
2020-04-22,593,0,522,8,0,0,,0,,4,0,,,0.0,北京
2020-04-23,593,0,524,8,0,0,,0,,2,0,,,0.0,北京
2020-04-24,593,0,525,8,0,0,,0,,1,0,,,0.0,北京
2020-04-25,593,0,525,8,0,0,,0,,0,0,,,0.0,北京
2020-04-26,593,0,525,9,0,0,,0,,0,1,,,0.0,北京
2020-04-27,593,0,536,9,0,0,,0,,11,0,,,0.0,北京
2020-04-28,593,0,538,9,0,0,,0,,2,0,,,0.0,北京
2020-04-29,593,0,542,9,0,0,,0,,4,0,,,0.0,北京
2020-04-30,593,0,547,9,0,0,,0,,5,0,,,0.0,北京
2020-05-01,593,0,547,9,0,0,,0,,0,0,,,0.0,北京
2020-05-02,593,0,551,9,0,0,,0,,4,0,,,0.0,北京
2020-05-03,593,0,553,9,0,0,,0,,2,0,,,0.0,北京
2020-05-04,593,0,554,9,0,0,,0,,1,0,,,0.0,北京
2020-05-05,593,0,555,9,0,0,,0,,1,0,,,0.0,北京
2020-05-06,593,0,557,9,0,0,,0,,2,0,,,0.0,北京
2020-05-07,593,0,560,9,0,0,,0,,3,0,,,0.0,北京
2020-05-08,593,0,563,9,0,0,,0,,3,0,,,0.0,北京
2020-05-09,593,0,565,9,0,0,,0,,2,0,,,0.0,北京
2020-05-10,593,0,568,9,0,0,,0,,3,0,,,0.0,北京
2020-05-11,593,0,571,9,0,0,,0,,3,0,,,0.0,北京
2020-05-12,593,0,573,9,0,0,,0,,2,0,,,0.0,北京
2020-05-13,593,0,574,9,0,0,,0,,1,0,,,0.0,北京
2020-05-14,593,0,574,9,0,0,,0,,0,0,,,0.0,北京
2020-05-15,593,0,576,9,0,0,,0,,2,0,,,0.0,北京
2020-05-16,593,0,577,9,0,0,,0,,1,0,,,0.0,北京
2020-05-17,593,0,578,9,0,0,,0,,1,0,,,0.0,北京
2020-05-18,593,0,578,9,0,0,,0,,0,0,,,0.0,北京
2020-05-19,593,0,578,9,0,0,,0,,0,0,,,0.0,北京
2020-05-20,593,0,579,9,0,0,,0,,1,0,,,0.0,北京
2020-05-21,593,0,579,9,0,0,,0,,0,0,,,0.0,北京
2020-05-22,593,0,579,9,0,0,,0,,0,0,,,0.0,北京
2020-05-23,593,0,581,9,0,0,,0,,2,0,,,0.0,北京
2020-05-24,593,0,581,9,0,0,,0,,0,0,,,0.0,北京
2020-05-25,593,0,581,9,0,0,,0,,0,0,,,0.0,北京
2020-05-26,593,0,581,9,0,0,,0,,0,0,,,0.0,北京
2020-05-27,593,0,581,9,0,0,,0,,0,0,,,0.0,北京
2020-05-28,593,0,581,9,0,0,,0,,0,0,,,0.0,北京
2020-05-29,593,0,581,9,0,0,,0,,0,0,,,0.0,北京
2020-05-30,593,0,581,9,0,0,,0,,0,0,,,0.0,北京
2020-05-31,593,0,581,9,0,0,,0,,0,0,,,0.0,北京
2020-06-01,594,0,582,9,0,0,,1,,1,0,,,0.0,北京
2020-06-02,594,0,582,9,0,0,,0,,0,0,,,0.0,北京
2020-06-03,594,0,583,9,0,0,,0,,1,0,,,0.0,北京
2020-06-04,594,0,583,9,0,0,,0,,0,0,,,0.0,北京
2020-06-05,594,0,583,9,0,0,,0,,0,0,,,0.0,北京
2020-06-06,594,0,583,9,0,0,,0,,0,0,,,0.0,北京
2020-06-07,594,0,583,9,0,0,,0,,0,0,,,0.0,北京
2020-06-08,594,0,584,9,0,0,,0,,1,0,,,0.0,北京
2020-06-09,594,0,584,9,0,0,,0,,0,0,,,0.0,北京
2020-06-10,594,0,584,9,0,0,,0,,0,0,,,0.0,北京
2020-06-11,595,0,584,9,0,0,,1,,0,0,,,0.0,北京
2020-06-12,601,0,584,9,0,0,,6,,0,0,,,0.0,北京
2020-06-13,637,0,584,9,0,0,,36,,0,0,,,0.0,北京
2020-06-14,673,0,584,9,0,0,,36,,0,0,,,0.0,北京
2020-06-15,700,0,584,9,0,0,,27,,0,0,,,0.0,北京
2020-06-16,731,0,584,9,0,0,,31,,0,0,,,0.0,北京
2020-06-17,752,0,584,9,0,0,,21,,0,0,,,0.0,北京
2020-06-18,777,0,584,9,0,0,,25,,0,0,,,0.0,北京
2020-06-19,799,0,584,9,0,0,,22,,0,0,,,0.0,北京
2020-06-20,821,0,584,9,0,0,,22,0.0,0,0,0.0,,0.0,北京
2020-06-21,821,0,584,9,0,0,,0,0.0,0,0,0.0,,0.0,北京
2020-06-22,830,0,584,9,0,0,,9,,0,0,,,0.0,北京
2020-06-23,843,0,584,9,0,0,,13,,0,0,,,0.0,北京
2020-06-24,850,0,584,9,0,0,,7,,0,0,,,0.0,北京
2020-06-25,863,0,584,9,0,0,,13,,0,0,,,0.0,北京
2020-06-26,874,0,585,9,0,0,,11,,1,0,,,0.0,北京
2020-06-27,891,0,585,9,0,0,,17,,0,0,,,0.0,北京
2020-06-28,905,0,585,9,0,0,,14,,0,0,,,0.0,北京
2020-06-29,912,0,585,9,0,0,,7,,0,0,,,0.0,北京
2020-06-30,922,0,587,9,0,0,,10,,2,0,,,0.0,北京
2020-07-01,923,0,589,9,0,0,,1,0.0,2,0,0.0,,0.0,北京
2020-07-02,925,0,592,9,0,0,,2,0.0,3,0,0.0,,0.0,北京
2020-07-03,926,0,594,9,0,0,,1,0.0,2,0,0.0,,0.0,北京
2020-01-28,121,0,0,0,,0,121.0,0,0.0,0,0,,0,0.0,山东
2020-01-29,145,0,1,0,,0,144.0,24,0.0,1,0,,0,0.0,山东
2020-01-30,178,0,2,0,,0,176.0,33,0.0,1,0,,0,0.0,山东
2020-01-31,202,0,2,0,,0,200.0,24,0.0,0,0,,0,0.0,山东
2020-02-01,225,0,5,0,,0,220.0,23,0.0,3,0,,0,0.0,山东
2020-02-02,246,0,6,0,,0,240.0,21,0.0,1,0,,0,0.0,山东
2020-02-03,270,0,7,0,,0,263.0,11,0.0,1,0,,0,0.0,山东
2020-02-04,298,0,13,0,,0,285.0,28,0.0,6,0,,0,0.0,山东
2020-02-05,343,0,18,0,,0,325.0,45,0.0,5,0,,0,0.0,山东
2020-02-06,347,0,30,0,,0,317.0,40,0.0,12,0,,0,0.0,山东
2020-02-07,386,0,37,0,,0,349.0,39,0.0,7,0,,0,0.0,山东
2020-02-08,416,0,42,0,,0,374.0,30,0.0,5,0,,0,0.0,山东
2020-02-09,444,0,61,1,,0,382.0,28,0.0,19,1,,0,0.0,山东
2020-02-10,486,0,71,1,,0,414.0,27,0.0,10,0,,0,0.0,山东
2020-02-11,436,0,85,1,,0,350.0,19,0.0,14,0,,0,0.0,山东
2020-02-12,506,0,98,2,,0,406.0,9,0.0,13,1,,0,0.0,山东
2020-02-13,519,0,111,2,,0,406.0,13,0.0,13,0,,0,0.0,山东
2020-02-14,530,0,139,2,,0,389.0,11,0.0,28,0,,0,0.0,山东
2020-02-15,537,0,164,2,,0,371.0,7,0.0,25,0,,0,0.0,山东
2020-02-16,541,0,175,2,,0,364.0,4,0.0,11,0,,0,0.0,山东
2020-02-17,543,0,193,2,,0,348.0,2,0.0,18,0,,0,0.0,山东
2020-02-18,544,0,215,3,,0,326.0,1,0.0,22,1,,0,0.0,山东
2020-02-19,546,0,250,4,,0,292.0,2,0.0,35,1,,0,0.0,山东
2020-02-20,748,0,270,4,,0,474.0,202,0.0,20,0,,0,0.0,山东
2020-02-21,750,0,293,4,,0,453.0,2,0.0,23,0,,0,0.0,山东
2020-02-22,754,0,311,4,,0,439.0,4,0.0,18,0,,0,0.0,山东
2020-02-23,755,0,325,4,,0,426.0,1,0.0,14,0,,0,0.0,山东
2020-02-24,755,0,343,6,,0,406.0,1,0.0,18,2,,0,0.0,山东
2020-02-25,756,0,357,6,,0,393.0,1,0.0,14,0,,0,0.0,山东
2020-02-26,756,0,381,6,,0,369.0,0,0.0,24,0,,0,0.0,山东
2020-02-27,756,0,390,6,,0,360.0,0,0.0,9,0,,0,0.0,山东
2020-02-28,756,0,411,6,,0,339.0,0,0.0,21,0,,0,0.0,山东
2020-02-29,756,0,431,6,,0,319.0,0,0.0,20,0,,0,0.0,山东
2020-03-01,758,0,455,6,,0,297.0,2,0.0,24,0,,0,0.0,山东
2020-03-02,758,0,497,6,,0,255.0,0,0.0,42,0,,0,0.0,山东
2020-03-03,758,0,511,6,,0,241.0,0,0.0,14,0,,0,0.0,山东
2020-03-04,758,0,576,6,,0,176.0,0,0.0,65,0,,0,0.0,山东
2020-03-05,758,0,577,6,,0,175.0,0,0.0,1,0,,0,0.0,山东
2020-03-06,758,0,625,6,,0,127.0,0,0.0,48,0,,0,0.0,山东
2020-03-07,758,0,638,6,,0,114.0,0,0.0,13,0,,0,0.0,山东
2020-03-08,758,0,699,6,,0,53.0,0,0.0,61,0,,0,0.0,山东
2020-03-09,758,0,719,6,,0,33.0,0,0.0,20,0,,0,0.0,山东
2020-03-10,759,0,721,6,,0,32.0,1,0.0,2,0,,0,0.0,山东
2020-03-11,760,0,733,6,,0,21.0,1,0.0,12,0,,0,0.0,山东
2020-03-12,760,0,739,7,,0,14.0,0,0.0,6,1,,0,0.0,山东
2020-03-13,760,0,741,7,,0,12.0,0,0.0,2,0,,0,0.0,山东
2020-03-14,760,0,741,7,,0,12.0,0,0.0,0,0,,0,0.0,山东
2020-03-15,760,0,743,7,,0,10.0,0,0.0,2,0,,0,0.0,山东
2020-03-16,761,0,746,7,,0,8.0,1,0.0,3,0,,0,0.0,山东
2020-03-17,761,0,746,7,,0,8.0,0,0.0,0,0,,0,0.0,山东
2020-03-18,761,0,746,7,,0,8.0,0,0.0,0,0,,0,0.0,山东
2020-03-19,762,0,747,7,,0,8.0,1,0.0,1,0,,0,0.0,山东
2020-03-20,762,0,748,7,,0,7.0,1,0.0,1,0,,0,0.0,山东
2020-03-21,764,0,749,7,,0,8.0,2,0.0,1,0,,0,0.0,山东
2020-03-22,768,0,752,7,,0,9.0,2,0.0,3,0,,0,0.0,山东
2020-03-23,768,0,752,7,,0,9.0,0,0.0,0,0,,0,0.0,山东
2020-03-24,769,0,752,7,,0,10.0,1,0.0,0,0,,0,0.0,山东
2020-03-25,769,0,752,7,,0,10.0,2,0.0,0,0,,0,0.0,山东
2020-03-26,771,0,752,7,,0,12.0,2,0.0,0,0,,0,0.0,山东
2020-03-27,772,0,752,7,,0,13.0,0,0.0,0,0,,0,0.0,山东
2020-03-28,772,0,752,7,,0,13.0,0,0.0,0,0,,0,0.0,山东
2020-03-29,773,0,753,7,,0,13.0,1,0.0,1,0,,0,0.0,山东
2020-03-30,774,0,753,7,,0,14.0,1,0.0,0,0,,0,0.0,山东
2020-03-31,774,0,753,7,,0,14.0,0,0.0,0,0,,0,0.0,山东
2020-04-01,775,0,753,7,,0,15.0,1,0.0,0,0,,0,0.0,山东
2020-04-02,778,0,754,7,,0,17.0,3,0.0,1,0,,0,0.0,山东
2020-04-03,778,0,755,7,,0,16.0,0,0.0,1,0,,0,0.0,山东
2020-04-04,779,0,755,7,,0,17.0,1,0.0,0,0,,0,0.0,山东
2020-04-05,780,0,755,7,,0,18.0,1,0.0,0,0,,0,0.0,山东
2020-04-06,781,0,755,7,,0,19.0,1,0.0,0,0,,0,0.0,山东
2020-04-07,783,0,755,7,,0,21.0,2,0.0,0,0,,0,0.0,山东
2020-04-08,783,0,756,7,,0,20.0,0,0.0,1,0,,0,0.0,山东
2020-04-09,783,0,756,7,,0,20.0,0,0.0,0,0,,0,0.0,山东
2020-04-10,784,0,757,7,,0,20.0,1,0.0,1,0,,0,0.0,山东
2020-04-11,784,0,757,7,,0,20.0,0,0.0,0,0,,0,0.0,山东
2020-04-12,784,0,758,7,,0,19.0,0,0.0,1,0,,0,0.0,山东
2020-04-13,784,0,759,7,,0,18.0,0,0.0,1,0,,0,0.0,山东
2020-04-14,784,0,761,7,,0,16.0,0,0.0,2,0,,0,0.0,山东
2020-04-15,784,0,761,7,,0,16.0,0,0.0,0,0,,0,0.0,山东
2020-04-16,787,0,761,7,,0,19.0,3,0.0,0,0,,0,0.0,山东
2020-04-17,787,0,765,7,,0,15.0,0,0.0,4,0,,0,0.0,山东
2020-04-18,787,0,765,7,,0,15.0,0,0.0,0,0,,0,0.0,山东
2020-04-19,787,0,765,7,,0,15.0,0,0.0,0,0,,0,0.0,山东
2020-04-20,787,0,765,7,,0,15.0,0,0.0,0,0,,0,0.0,山东
2020-04-21,787,0,766,7,,0,14.0,0,0.0,1,0,,0,0.0,山东
2020-04-22,787,0,766,7,,0,14.0,0,0.0,0,0,,0,0.0,山东
2020-04-23,787,0,766,7,,0,14.0,0,0.0,0,0,,0,0.0,山东
2020-04-24,787,0,767,7,,0,13.0,0,0.0,1,0,,0,0.0,山东
2020-04-25,787,0,767,7,,0,13.0,0,0.0,0,0,,0,0.0,山东
2020-04-26,787,0,768,7,,0,12.0,0,0.0,1,0,,0,0.0,山东
2020-04-27,787,0,768,7,,0,12.0,0,0.0,0,0,,0,0.0,山东
2020-04-28,787,0,771,7,,0,9.0,0,0.0,3,0,,0,0.0,山东
2020-04-29,787,0,772,7,,0,8.0,0,0.0,1,0,,0,0.0,山东
2020-04-30,787,0,772,7,,0,8.0,0,0.0,0,0,,0,0.0,山东
2020-05-01,787,0,772,7,,0,8.0,0,0.0,0,0,,0,0.0,山东
2020-05-02,787,0,772,7,,0,8.0,0,0.0,0,0,,0,0.0,山东
2020-05-03,788,0,773,7,,0,8.0,1,0.0,1,0,,0,0.0,山东
2020-05-04,788,0,773,7,,0,8.0,0,0.0,0,0,,0,0.0,山东
2020-05-05,788,0,775,7,,0,6.0,0,0.0,2,0,,0,0.0,山东
2020-05-06,788,0,775,7,,0,6.0,0,0.0,0,0,,0,0.0,山东
2020-05-07,788,0,776,7,,0,5.0,0,0.0,1,0,,0,0.0,山东
2020-05-08,788,0,776,7,,0,5.0,0,0.0,0,0,,0,0.0,山东
2020-05-09,788,0,776,7,,0,5.0,0,0.0,0,0,,0,0.0,山东
2020-05-10,788,0,777,7,,0,4.0,0,0.0,1,0,,0,0.0,山东
2020-05-11,788,0,777,7,,0,4.0,0,0.0,0,0,,0,0.0,山东
2020-05-12,788,0,777,7,,0,4.0,0,0.0,0,0,,0,0.0,山东
2020-05-13,788,0,777,7,,0,4.0,0,0.0,0,0,,0,0.0,山东
2020-05-14,788,0,778,7,,0,3.0,0,0.0,1,0,,0,0.0,山东
2020-05-15,788,0,780,7,,0,1.0,0,0.0,2,0,,0,0.0,山东
2020-05-16,788,0,780,7,,0,1.0,0,0.0,0,0,,0,0.0,山东
2020-05-17,788,0,780,7,,0,1.0,0,0.0,0,0,,0,0.0,山东
2020-05-18,788,0,780,7,,0,1.0,0,0.0,0,0,,0,0.0,山东
2020-05-19,788,0,780,7,,0,1.0,0,0.0,0,0,,0,0.0,山东
2020-05-20,788,0,780,7,,0,1.0,0,0.0,0,0,,0,0.0,山东
2020-05-21,788,0,780,7,,0,1.0,0,0.0,0,0,,0,0.0,山东
2020-05-22,788,0,780,7,,0,1.0,0,0.0,0,0,,0,0.0,山东
2020-05-23,788,0,780,7,,0,1.0,0,0.0,0,0,,0,0.0,山东
2020-05-24,788,0,780,7,,0,1.0,0,0.0,0,0,,0,0.0,山东
2020-05-25,788,0,780,7,,0,1.0,0,0.0,0,0,,0,0.0,山东
2020-05-26,788,0,780,7,,0,1.0,0,0.0,0,0,,0,0.0,山东
2020-05-27,788,0,780,7,,0,1.0,0,0.0,0,0,,0,0.0,山东
2020-05-28,788,0,780,7,,0,1.0,0,0.0,0,0,,0,0.0,山东
2020-05-29,790,0,780,7,,0,3.0,2,0.0,0,0,,0,0.0,山东
2020-05-30,792,0,780,7,,0,5.0,2,0.0,0,0,,0,0.0,山东
2020-05-31,792,0,780,7,,0,5.0,0,0.0,0,0,,0,0.0,山东
2020-06-01,792,0,780,7,,0,5.0,0,0.0,0,0,,0,0.0,山东
2020-06-02,792,0,780,7,,0,5.0,0,0.0,0,0,,0,0.0,山东
2020-06-03,792,0,780,7,,0,5.0,0,0.0,0,0,,0,0.0,山东
2020-06-04,792,0,780,7,,0,5.0,0,0.0,0,0,,0,0.0,山东
2020-06-05,792,0,780,7,,0,5.0,0,0.0,0,0,,0,0.0,山东
2020-06-06,792,0,780,7,,0,5.0,0,0.0,0,0,,0,0.0,山东
2020-06-07,792,0,781,7,,0,4.0,0,0.0,1,0,,0,0.0,山东
2020-06-08,792,0,781,7,,0,4.0,0,0.0,0,0,,0,0.0,山东
2020-06-09,792,0,781,7,,0,4.0,0,0.0,0,0,,0,0.0,山东
2020-06-10,792,0,781,7,,0,4.0,0,0.0,0,0,,0,0.0,山东
2020-06-11,792,0,781,7,,0,4.0,0,0.0,0,0,,0,0.0,山东
2020-06-12,792,0,781,7,,0,4.0,0,0.0,0,0,,0,0.0,山东
2020-06-13,792,0,782,7,,0,3.0,0,0.0,1,0,,0,0.0,山东
2020-06-14,792,0,782,7,,0,3.0,0,0.0,0,0,,0,0.0,山东
2020-06-15,792,0,783,7,,0,2.0,0,0.0,1,0,,0,0.0,山东
2020-06-16,792,0,783,7,,0,2.0,0,0.0,0,0,,0,0.0,山东
2020-06-17,792,0,783,7,,0,2.0,0,0.0,0,0,,0,0.0,山东
2020-06-18,792,0,783,7,,0,2.0,0,0.0,0,0,,0,0.0,山东
2020-06-19,792,0,785,7,,0,0.0,0,0.0,2,0,,0,0.0,山东
2020-06-20,792,0,785,7,,0,0.0,0,0.0,0,0,,0,0.0,山东
2020-06-21,792,0,785,7,,0,0.0,0,0.0,0,0,,0,0.0,山东
2020-06-22,792,0,785,7,,0,0.0,0,0.0,0,0,,0,0.0,山东
2020-06-23,792,0,785,7,,0,0.0,0,0.0,0,0,,0,0.0,山东
2020-06-24,792,0,785,7,,0,0.0,0,0.0,0,0,,0,0.0,山东
2020-06-25,792,0,785,7,,0,0.0,0,0.0,0,0,,0,0.0,山东
2020-06-26,792,0,785,7,,0,0.0,0,0.0,0,0,,0,0.0,山东
2020-06-27,792,0,785,7,,0,0.0,0,0.0,0,0,,0,0.0,山东
2020-06-28,792,0,785,7,,0,0.0,0,0.0,0,0,,0,0.0,山东
2020-06-29,792,0,785,7,,0,0.0,0,0.0,0,0,,0,0.0,山东
2020-06-30,792,0,785,7,,0,0.0,0,0.0,0,0,,0,0.0,山东
2020-07-01,792,0,785,7,,0,0.0,0,0.0,0,0,,0,0.0,山东
2020-07-02,792,0,785,7,,0,0.0,0,0.0,0,0,,0,0.0,山东
2020-07-03,792,0,785,7,,0,0.0,0,0.0,0,0,,0,0.0,山东
2020-07-04,792,0,785,7,,0,0.0,0,0.0,0,0,,0,0.0,山东
2020-02-03,203,0,10,1,,0,192.0,0,0.0,0,0,,0,0.0,上海
2020-02-06,257,0,25,1,,0,231.0,14,0.0,15,0,,0,0.0,上海
2020-02-07,277,0,30,1,,0,246.0,20,0.0,5,0,,0,0.0,上海
2020-02-08,286,0,41,1,,0,244.0,9,0.0,11,0,,0,0.0,上海
2020-02-09,293,0,44,1,,0,248.0,7,0.0,3,0,,0,0.0,上海
2020-02-10,302,0,48,1,,0,253.0,7,0.0,4,0,,0,0.0,上海
2020-02-11,306,0,53,1,,0,252.0,4,0.0,5,0,,0,0.0,上海
2020-02-12,313,0,57,1,,0,255.0,7,0.0,4,0,,0,0.0,上海
2020-02-13,319,0,62,1,,0,256.0,6,0.0,5,0,,0,0.0,上海
2020-02-14,326,0,90,1,,0,235.0,8,0.0,28,0,,0,0.0,上海
2020-02-15,328,0,124,1,,0,203.0,2,0.0,34,0,,0,0.0,上海
2020-02-16,331,0,140,1,,0,190.0,3,0.0,16,0,,0,0.0,上海
2020-02-17,333,0,161,1,,0,171.0,2,0.0,21,0,,0,0.0,上海
2020-02-18,333,0,177,1,,0,155.0,0,0.0,16,0,,0,0.0,上海
2020-02-19,333,0,186,2,,0,145.0,0,0.0,9,1,,0,0.0,上海
2020-02-20,334,0,199,2,,0,133.0,1,0.0,13,0,,0,0.0,上海
2020-02-21,334,0,211,3,,0,120.0,0,0.0,12,1,,0,0.0,上海
2020-02-22,335,0,227,3,,0,105.0,1,0.0,16,0,,0,0.0,上海
2020-02-23,335,0,249,3,,0,83.0,0,0.0,22,0,,0,0.0,上海
2020-02-24,335,0,261,3,,0,71.0,0,0.0,12,0,,0,0.0,上海
2020-02-25,336,0,268,3,,0,65.0,0,0.0,7,0,,0,0.0,上海
2020-02-26,337,0,272,3,,0,62.0,1,0.0,4,0,,0,0.0,上海
2020-02-27,337,0,276,3,,0,58.0,0,0.0,4,0,,0,0.0,上海
2020-02-28,337,0,279,3,,0,55.0,0,0.0,3,0,,0,0.0,上海
2020-02-29,337,0,287,3,,0,47.0,0,0.0,8,0,,0,0.0,上海
2020-03-01,337,0,292,3,,0,42.0,0,0.0,5,0,,0,0.0,上海
2020-03-02,338,0,294,3,,0,41.0,1,0.0,2,0,,0,0.0,上海
2020-03-03,338,0,298,3,,0,37.0,0,0.0,4,0,,0,0.0,上海
2020-03-04,339,0,303,3,,0,33.0,1,0.0,5,0,,0,0.0,上海
2020-03-05,342,0,306,3,,0,33.0,3,0.0,3,0,,0,0.0,上海
